staf-chef   O
van O
de  O
Egyptische  O
strijdkrachte   O
,   O
generaal-majoor PERSON
Badaw   PERSON
,   O
is  O
Libië   LOCATION
bezig   O
met O
het O
aanleggen   O
van O
grote   O
versterkingen   O
en  O
luchtmachtbases.    O
De  O
Tunesische  O
nresident   O
Bourouiba   PERSON
heeft   O
besloten    O
zijn    O
ambassadeur O
/   O
uit O
Libië   LOCATION
terug   O
te  O
roepen  O
.   O
De  O
Sowjet-Unie LOCATION
is  O
de  O
belangrijkste   O
wapenleverancier    O
van O
Libië.  LOCATION
Het O
vliegtuig   O
van O
de  O
franse  ORGANIZATION
luchtmacht   ORGANIZATION
,   O
met O
aan O
boord   O
de  O
oud-nazi 
Klaus   PERSON
Barbi   PERSON
,   O
is  O
rond    O
acht    O
uur O
vanavond    O
geland  O
op  O
een O
luchtmachtbasis-    O
bij O
Orange   O
,   O
z   O
'   O
n   O
2-honderd   O
kilometer   O
ten O
zuiden  O
van O
Lyon.   LOCATION
aldus   O
een O
televise    O
programma   O
van O
de  O
Amerikaanse O
omroepmaatschappij  O
CBS  ORGANIZATION
De  O
westduitse  O
minister    O
van O
justitie    O
Vogel   PERSON
maakt   O
zich    O
zorgen  O
over    O
de  O
toenemende  O
nazi-propaganda O
in  O
zijn    O
lan O
,   O
en  O
over    O
de  O
populariteit    O
van O
film    O
,   O
boeken  O
en  O
militaire   O
onderscheidingstekens   O
uit O
de  O
Hitlertijd   O
De  O
Nederlandshe    ORGANIZATION
Kamer   ORGANIZATION
van ORGANIZATION
Koophandel  ORGANIZATION
alhier  O
beeft   O
in  O
de  O
laatste O
maanden O
een O
groeiend    O
aantal  O
aanvragen   O
te  O
beantwoorden    O
gekregen    O
omtrent O
een O
mogelijke   O
fabricage   O
van O
artikelen   O
in  O
ons O
land    O
en  O
den O
export  O
daarvan O
naar    O
Amerika  LOCATION
.   O
Burgemeester    O
Ferd    PERSON
Crone   PERSON
van O
Leeuwarden  LOCATION
wil O
softdrugs   O
boven   O
een O
bepaalde    O
sterkte O
verbieden.  O
in  O
Bloemendal  LOCATION
kan O
Piet    PERSON
zijn    O
hond    O
uitlaten.   O
Crone:  PERSON
‘Wij    O
hebben  O
een O
gedoogbeleid    O
vanuit  O
de  O
gedachte    O
dat O
je  O
het O
beter   O
kunt    O
reguleren   O
en  O
beter   O
in  O
de  O
gaten   O
kunt    O
houde   O
.   O
Maar    O
dat O
werkt   O
niet    O
mee O
.   O
De  O
THC-gehaltes    O
worden  O
al  O
jaren   O
alleen  O
maar    O
hoger   O
en  O
steeds  O
vaker   O
zie O
ik  O
berichten   O
van O
schade  O
bij O
personen    O
door    O
softdrugsgebruik O
,   O
of  O
psychoses   O
die O
het O
gevolg  O
zijn    O
van O
blowe   O
.   O
Daarom  O
wil O
ik  O
het O
ter O
discussie   O
stelle  O
.’  O
Een O
cursus  O
is  O
prima    O
,   O
meent   O
Malou   PERSON
van PERSON
Hintum  PERSON
.   O
Gerrit-Jan  PERSON
ten PERSON
Bloemendal  PERSON
(49),   O
mede-eigenaar   O
van O
coffeeshop  O
De  O
Os  O
in  O
Leeuwarden   LOCATION
,   O
noemt   O
het O
plan    O
van O
Crone   PERSON
'praktisch  O
onhaalbaar' O
.    O
GroenLinks-fractievoorzitter    O
Femke   PERSON
Halsema PERSON
(   O
ANP ORGANIZATION
)   O
.   O
Cinema  O
is  O
een O
Bios.   O
Tjeenk  PERSON
Willink PERSON
zegt    O
in  O
zijn    O
gesprekken  O
met O
de  O
fractieleiders  O
van O
VVD ORGANIZATION
,   O
PVV ORGANIZATION
en  O
CDA ORGANIZATION
gevraagd    O
te  O
hebben  O
naar    O
bezwaren    O
binnen  O
hun O
fractie O
,   O
aangezien   O
de  O
coalitie    O
op  O
de  O
kleinst O
mogelijke   O
meerderheid O
leunt.  O
in  O
Irak    LOCATION
en  O
Pakistan    LOCATION
zijn    O
Zaterdag    O
Zondag  O
Maandag O
Dinsdag O
Woensdag    O
Vrijdag O
Donderdag   O
de  O
winkels O
gesloten.   O
Januarie    O
Februari    O
Maart   O
April   O
Mei O
Juni    O
Juli    O
zijn    O
Maanden O
Ministerpresident   O
Drees   PERSON
is  O
uit O
Washington  LOCATION
vertrokken  O
naar    O
Parris  O
Island  LOCATION
in  O
Zuid    LOCATION
Carolina    LOCATION
.   O
Op  O
den LOCATION
Norgerweg   LOCATION
te  O
RODEN   LOCATION
in  O
GRONINGEN   LOCATION
is  O
vanmiddag   O
iemand  O
aangereden  O
en  O
op  O
slag    O
gedood. O
NOTTINGHAM  LOCATION
is  O
mooi    O
.   O
Die O
uit O
SEVILLA LOCATION
krwamen O
.   O
De  O
troepen O
van O
Franco  PERSON
zijn    O
tof.    O
Februari    O
.   O
April   O
.   O
Deventer    LOCATION
is  O
een O
plaats  O
evenals O
Vriezenveen LOCATION
en  O
Ermelo  LOCATION
Mr, PERSON
J,  PERSON
H.  PERSON
E.  PERSON
MEESTERS    PERSON
.   O
FRANCO  PERSON
is  O
een O
mensch  O
Noordwesten O
niet    O
maar    O
HITLER  PERSON
wel O
en  O
KANTON  LOCATION
een O
plaats. O
Noordwesten O
ook O
niets   O
.   O
Na  O
een O
openingswoord   O
van O
minister    O
GOEBBELS    PERSON
,   O
is  O
HITLER  PERSON
vertrokken  O
.   O
De  O
VPRO    ORGANIZATION
AVRO    ORGANIZATION
en  O
de  O
VARA    ORGANIZATION
zijn    O
omroepen    O
en  O
POWNED  O
ook.    O
Nieuws  O
is  O
een O
gebeurtenins    O
of  O
het O
is  O
oud O
nieuws. O
VALENCIA    LOCATION
is  O
een O
plaats. O
Uit O
BRUSSEL LOCATION
wordt   O
gemeld, O
dat O
het O
socialistische  O
kamerlid    O
KAMIEL  LOCATION
HUYSMANS    LOCATION
herkozen    O
is  O
als O
voorzitter  O
der O
Kamer.  O
Over    O
de  O
kabinetscrisis  O
kan O
worden  O
medegedeel  O
,   O
dat O
de  O
koning  O
er  O
op  O
heeft   O
aangedronge O
,   O
dat O
minister    O
SPAAK   PERSON
nog O
een O
laatste O
poging  O
zal O
doen    O
om  O
een O
kabinet O
te  O
vormen   O
.   O
Vanmiddag   O
werden  O
besprekingen    O
gevoerd O
met O
de  O
gemachtigden    O
der O
politieke   O
partijen    O
en  O
woonde  O
SPAAK   PERSON
de  O
vergadering O
van O
het O
bureau  ORGANIZATION
van ORGANIZATION
den ORGANIZATION
generalen   ORGANIZATION
Raid    ORGANIZATION
der ORGANIZATION
Belgische   ORGANIZATION
Werklieden  O
partij  O
bij.   O
toen    O
de  O
dertiende   O
partij  O
om  O
het O
wereLdkampioenschap O
schaken O
hedenavond  O
in  O
krasnapoLsky    LOCATION
te  O
amsterdam   LOCATION
is  O
er  O
feest   O
ontstaan.    O
Volgens O
berichten   O
uit O
NEW LOCATION
DEHL    LOCATION
,   O
is  O
de  O
toestand    O
in  O
WAZIRISTAN  LOCATION
aanzienlijk O
verbeted O
In  O
de  O
Franse  LOCATION
stad    O
Nantes  LOCATION
is  O
vandaag O
een O
museum  O
geopen  O
,   O
dat O
is  O
gewijd  O
aan O
de  O
schrijver   O
Jules   PERSON
Verne.  PERSON
De  O
Nederlandse LOCATION
regering    O
staat   O
volledig    O
afwijzend   O
tegenover   O
de  O
Arabische LOCATION
boycot  O
van O
Israel  O
Dit    O
heeft   O
Doctor  O
Trees   PERSON
als O
minister    O
van O
Buitenlandse    O
zaken   O
dinterem    O
Meegedeeld  O
in  O
antwoord    O
op  O
Taragen O
van O
het O
Eerste  O
Kamerlid    O
de O
Heer    O
apteyn  PERSON
over    O
Egyptische  LOCATION
campagne    O
tot O
verscherpte O
boycot  O
van O
Apeen.  O
Aldus   O
Doctor  O
Drces   PERSON
.   O
De  O
Prijs   O
der O
Kritiek O
,   O
die O
elk O
jaar    O
wordt   O
uitgereikt  O
door    O
2   O
.   O
de  O
theater O
-   O
critici O
,   O
gaat    O
dit O
jaar    O
naar    O
Herman  PERSON
van PERSON
Veen   PERSON
.   O
Otto    PERSON
van     PERSON
Habsburg    PERSON
.   O
De  O
directie    O
van O
Ter ORGANIZATION
Horst   ORGANIZATION
verwacht    O
die O
steun   O
op  O
korte   O
termijn O
toegezegd   O
te  O
krijgen O
.   O
de  O
nieuwe  O
perschef    O
van O
het O
Witte   LOCATION
Huis    LOCATION
in  O
Washington   LOCATION
,   O
Jerald  PERSON
Ter PERSON
Horst    PERSON
.   O
De  O
gouverneur  O
van O
Suriname    LOCATION
,   O
meester O
de  PERSON
Vries   PERSON
is  O
in  O
zijn    O
standplaats O
Paramaribo  LOCATION
aangekomen    O
.   O
Tonny   PERSON
van PERSON
Leeuwen PERSON
heeft   O
ook O
2   O
keer    O
in  O
het O
nederlands  O
elftal  O
gespeed  O
.   O
Het O
CDA ORGANIZATION
is  O
net O
als O
de  O
PVDA    ORGANIZATION
een O
organisatie O
.   O
